timestamp,current_ma,brightness,avg_cpu_freq,gpu_load,wifi_kbps,cell_kbps
1768890677,0,0,943750,0.0,0,0
1768890678,0,0,760000,0.0,0,0
1768890679,0,0,660000,0.0,0,0
1768890680,0,0,602500,0.0,0,0
1768890681,0,0,537500,0.0,0,0
1768890682,0,0,537500,0.0,0,0
1768890990,111,788,943750,0.1,0,0
1768890991,1049,788,2150000,0.1,3,0
1768890992,799,788,1915000,0.1,3,0
1768890993,328,788,1470250,0.1,3,0
1768890994,248,788,537500,0.1,4,0
1768890995,729,788,2037500,0.1,0,0
1768890996,650,4,1842250,0.1,5,0
1768890997,698,4,2150000,0.1,8,0
1768890998,221,4,1114750,0.1,0,0
1768890999,173,4,1662500,0.0,0,0
1768891000,145,4,1289750,0.1,0,0
1768891001,423,4,1397500,0.2,4,0
1768891002,145,4,837500,0.1,0,0
1768891003,174,4,1109125,0.0,0,0
1768891004,1051,4,2150000,0.2,0,0
1768891005,1420,4,2150000,0.1,17,0
1768891006,406,4,1223375,0.1,10,0
1768891007,586,4,1476875,0.1,45,0
1768891008,1193,4,2150000,0.1,64,0
1768891009,1396,4,2150000,0.1,1135,0
1768891010,466,4,1184750,0.1,8657,0
1768891011,704,4,1820250,0.1,24874,0
1768891012,932,4,1777250,0.0,19545,0
1768891013,490,4,1479000,0.1,29886,0
1768891014,1412,4,2150000,0.2,25617,0
1768891015,1617,4,2150000,0.1,18751,0
1768891016,1080,4,2150000,0.1,28259,0
1768891017,1480,4,2150000,0.1,29042,0
1768891018,423,4,1307500,0.1,12299,0
1768891019,1225,4,2150000,0.1,1381,0
1768891020,336,4,1470250,0.1,1829,0
1768891021,639,4,1380250,0.1,7,0
1768891022,500,4,1470250,0.1,4,0
1768891023,1578,4,2150000,0.1,17,0
1768891024,1025,4,1705250,0.1,25,0
1768891025,357,4,1380250,0.1,8,0
1768891026,366,4,1380250,0.1,2,0
1768891027,321,4,683750,0.1,0,0
1768891028,1019,4,2150000,0.1,4,0
1768891029,375,4,717500,0.1,8,0
1768891030,442,4,2150000,0.1,0,0
1768891031,254,4,650000,0.0,5,0
1768891032,550,4,2150000,0.2,6,0
1768891033,248,4,2150000,0.1,3,0
1768891034,499,4,2150000,0.1,0,0
1768891035,763,4,2150000,0.1,0,0
1768891036,1550,4,2150000,0.1,0,0
1768891037,111,4,2150000,0.1,0,0
1768891038,110,4,1380250,0.0,0,0
1768891039,1139,4,2150000,0.2,0,0
1768891040,1326,4,2150000,0.1,0,0
1768891041,1471,4,2150000,0.1,0,0
1768891042,1167,4,2150000,0.1,0,0
1768891043,1311,4,2125000,0.1,0,0
1768891044,174,4,837500,0.1,0,0
1768891045,786,4,2150000,0.1,0,0
1768891046,336,4,2150000,0.1,0,0
1768891047,590,4,2150000,0.1,0,0
1768891048,502,4,1885000,0.1,0,0
1768891049,950,4,2150000,0.1,0,0
1768891050,723,4,2150000,0.1,0,0
1768891051,593,4,2150000,0.1,0,0
1768891052,1269,4,2150000,0.1,0,0
1768891053,1291,4,2150000,0.1,0,0
1768891054,520,4,2150000,0.0,0,0
1768891055,218,4,2150000,0.0,0,0
1768891056,141,4,650000,0.2,0,0
1768891057,704,4,1856250,0.1,0,0
1768891058,387,4,2150000,0.1,0,0
1768891059,366,4,2150000,0.0,0,0
1768891060,756,4,2150000,0.2,0,0
1768891061,1191,4,2150000,0.1,0,0
1768891062,192,4,1217750,0.1,0,0
1768891063,146,4,952250,0.0,0,0
1768891064,976,4,2150000,0.2,0,0
1768891065,340,4,1662500,0.0,0,0
1768891066,1296,4,2150000,0.2,0,0
1768891067,1178,4,2150000,0.1,0,0
1768891068,1131,4,2150000,0.1,0,0
1768891069,932,270,2150000,0.1,0,0
1768891070,1451,1242,2150000,0.1,0,0
1768891071,280,1571,1380250,0.1,0,0
1768891072,313,1571,717500,0.1,0,0
1768891073,755,1571,2150000,0.1,0,0
1768891074,218,1571,1470250,0.1,0,0
1768891075,879,1571,2150000,0.1,0,0
1768891076,224,1571,837500,0.1,0,0
1768891077,684,1571,2150000,0.1,0,0
1768891079,145,1571,2150000,0.1,0,0
1768891080,1019,1571,2150000,0.1,0,0
1768891081,197,1571,837500,0.1,0,0
1768891082,600,1571,1225000,0.0,0,0
1768891083,126,1571,2150000,0.2,0,0
1768891084,158,1571,2150000,0.0,0,0
1768891085,123,1571,2150000,0.2,0,0
1768891086,448,1571,1380250,0.1,0,0
1768891087,738,1571,1748625,0.1,0,0
1768891088,168,1571,1380250,0.1,0,0
1768891089,476,1571,2150000,0.1,0,0
1768891090,445,1571,2150000,0.1,0,0
1768891091,1223,1571,2150000,0.1,0,0
1768891092,1233,1571,2150000,0.1,0,0
1768891093,1302,1571,2150000,0.1,0,0
1768891094,1028,1571,2150000,0.1,0,0
1768891095,446,1571,2150000,0.1,0,0
1768891096,1336,1571,2150000,0.1,0,0
1768891097,913,1571,2150000,0.1,0,0
1768891098,931,1571,2150000,0.1,0,0
1768891099,1463,1571,2150000,0.1,13,0
1768891100,1475,1571,2150000,0.1,26,0
1768891101,1430,1571,2150000,0.1,26,0
1768891102,261,1571,888750,0.1,76,0
1768891103,1040,1571,2150000,0.2,635,0
1768891104,1085,1571,2150000,0.1,91,0
1768891105,723,1571,2150000,0.1,322,0
1768891106,249,1571,627500,0.1,287,0
1768891107,571,1571,1662500,0.1,101,0
1768891108,121,1571,980000,0.0,1,0
1768891109,121,1571,650000,0.1,0,0
1768891110,131,1571,1662500,0.1,0,0
1768891111,1000,1571,1825000,0.2,54,0
1768891112,313,1,880000,0.1,9,0
1768891113,20,1,650000,0.1,0,0
1768891114,-8,1,650000,0.0,0,0
1768891115,46,1,837500,0.1,0,0
1768891116,1046,1579,2150000,0.2,26,0
1768891117,378,1579,1092500,0.0,6,0
1768891118,209,1579,1032500,0.1,0,0
1768891119,225,1579,837500,0.1,0,0
1768891120,228,1579,1125000,0.1,68,0
1768891121,1194,1579,2150000,0.2,0,0
1768891122,260,1579,1380250,0.1,0,0
1768891123,476,1579,1380250,0.1,13,0
1768891124,763,1306,2150000,0.1,0,0
1768891125,439,4,2150000,0.1,0,0
1768891126,626,4,2150000,0.1,72,0
1768891127,734,4,2150000,0.1,7,0
1768891128,1311,4,1915000,0.1,2,0
1768891129,599,4,1842250,0.1,10,0
1768891130,870,4,1915000,0.1,46,0
1768891131,973,4,2150000,0.1,10,0
1768891132,1254,4,2150000,0.1,0,0
1768891133,457,4,2150000,0.1,12,0
1768891134,1040,4,2125000,0.1,0,0
1768891135,197,4,1470250,0.1,12,0
1768891136,416,4,1519375,0.1,34,0
1768891137,209,4,2150000,0.1,0,0
1768891138,233,4,575000,0.1,0,0
1768891139,251,4,717500,0.1,11,0
1768891140,228,4,1470250,0.1,3,0
1768891141,204,4,1470250,0.1,0,0
1768891142,185,4,1470250,0.1,0,0
1768891143,1109,560,2150000,0.1,26,0
1768891144,1432,560,2150000,0.1,0,0
1768891145,1045,560,2150000,0.1,17,0
1768891146,1466,560,2150000,0.1,3,0
1768891147,970,560,1735375,0.1,0,0
1768891148,753,560,1397500,0.1,0,0
1768891149,249,560,717500,0.1,3,0
1768891150,1264,560,2150000,0.1,2,0
1768891151,500,560,1727500,0.1,3,0
1768891152,1199,560,2150000,0.1,0,0
1768891153,1004,560,2150000,0.1,0,0
1768891154,976,560,1825000,0.1,0,0
1768891155,266,560,1397500,0.0,3,0
1768891156,626,560,1155000,0.2,0,0
1768891157,301,560,650000,0.1,0,0
1768891158,837,560,2150000,0.1,0,0
1768891159,876,4,1915000,0.2,3,0
1768891160,177,4,2150000,0.0,0,0
1768891161,263,4,2150000,0.1,19,0
1768891162,1365,4,2150000,0.2,0,0
1768891163,213,4,1470250,0.1,0,0
1768891164,481,4,1655250,0.1,0,0
1768891165,269,4,777500,0.1,0,0
1768891166,246,4,650000,0.1,0,0
1768891167,243,4,650000,0.1,0,0
1768891168,236,4,650000,0.1,0,0
1768891169,405,4,837500,0.1,0,0
1768891170,224,4,717500,0.1,0,0
1768891171,188,4,717500,0.1,0,0
1768891172,180,4,650000,0.1,0,0
1768891173,228,4,650000,0.1,0,0
1768891174,249,4,777500,0.1,0,0
1768891175,246,4,1049750,0.1,0,0
1768891176,258,4,837500,0.1,0,0
1768891178,212,4,857500,0.1,0,0
1768891179,167,4,717500,0.1,0,0
1768891180,230,4,717500,0.1,0,0
1768891181,180,4,970000,0.1,0,0
1768891182,189,4,717500,0.1,0,0
1768891183,313,4,1090000,0.1,0,0
1768891184,200,4,650000,0.1,0,0
1768891185,243,4,717500,0.1,0,0
1768891186,198,4,650000,0.1,0,0
1768891187,427,4,1090000,0.1,0,0
1768891188,230,4,837500,0.1,0,0
1768891189,179,4,837500,0.1,0,0
1768891190,340,4,1662500,0.1,0,0
1768891191,346,4,1172500,0.1,0,0
1768891192,183,4,650000,0.1,0,0
1768891193,222,4,1915000,0.1,0,0
1768891194,188,4,650000,0.1,0,0
1768891195,230,4,837500,0.1,0,0
1768891196,167,4,661250,0.1,0,0
1768891197,275,4,837500,0.1,0,0
1768891198,174,4,717500,0.1,0,0
1768891199,269,4,837500,0.1,0,0
1768891200,264,4,1107500,0.1,0,0
1768891201,218,4,1090000,0.1,0,0
1768891202,164,4,837500,0.1,0,0
1768891203,185,4,717500,0.1,0,0
1768891204,177,4,717500,0.1,0,0
1768891205,225,4,650000,0.1,0,0
1768891206,203,4,650000,0.1,0,0
1768891207,227,4,717500,0.1,0,0
1768891208,170,4,717500,0.1,0,0
1768891209,174,4,717500,0.1,0,0
1768891210,174,4,717500,0.1,0,0
1768891211,436,4,970000,0.1,0,0
1768891212,228,4,650000,0.1,0,0
1768891213,294,4,837500,0.1,0,0
1768891214,206,4,650000,0.1,0,0
1768891215,210,4,717500,0.1,0,0
1768891216,500,4,1003625,0.1,9,0
1768891217,182,4,1542250,0.1,3,0
1768891218,642,4,1662500,0.1,0,0
1768891219,239,4,1662500,0.1,0,0
1768891220,177,4,717500,0.1,0,0
1768891221,256,4,1362500,0.1,0,0
1768891222,173,4,650000,0.1,0,0
1768891223,693,4,1915000,0.1,0,0
1768891224,243,4,715000,0.1,0,0
1768891225,176,4,650000,0.1,0,0
1768891226,152,4,650000,0.1,0,0
1768891227,177,4,837500,0.1,0,0
1768891228,177,4,717500,0.1,0,0
1768891229,188,4,970000,0.1,0,0
1768891230,183,4,650000,0.0,0,0
1768891231,297,4,970000,0.1,0,0
1768891232,182,4,1662500,0.1,0,0
1768891233,191,4,650000,0.1,0,0
1768891234,153,4,650000,0.1,0,0
1768891235,446,4,1662500,0.2,0,0
1768891236,159,4,650000,0.1,0,0
1768891237,260,4,837500,0.1,0,0
1768891238,198,4,837500,0.1,0,0
1768891239,261,4,757500,0.1,0,0
1768891240,186,4,650000,0.1,0,0
1768891241,230,4,1066250,0.2,3,0
1768891242,161,4,952250,0.0,0,0
1768891243,322,4,897500,0.2,0,0
1768891244,260,4,837500,0.0,0,0
1768891245,264,4,837500,0.1,0,0
1768891246,346,4,1090000,0.1,0,0
1768891247,165,4,837500,0.1,0,0
1768891248,162,4,717500,0.1,0,0
1768891249,228,4,717500,0.1,0,0
1768891250,188,4,717500,0.0,0,0
1768891251,366,4,970000,0.2,0,0
1768891252,180,4,650000,0.0,0,0
1768891253,297,4,837500,0.2,0,0
1768891254,155,4,650000,0.0,0,0
1768891255,221,4,650000,0.2,0,0
1768891256,231,4,715000,0.0,0,0
1768891257,177,4,837500,0.2,0,0
1768891258,267,4,650000,0.0,0,0
1768891259,197,4,837500,0.2,0,0
1768891260,167,4,650000,0.0,0,0
1768891261,179,4,970000,0.1,0,0
1768891262,210,4,650000,0.1,0,0
1768891263,182,4,717500,0.2,0,0
1768891264,194,4,837500,0.0,0,0
1768891265,442,4,1662500,0.1,0,0
1768891266,597,4,1090000,0.2,0,0
1768891267,170,4,897500,0.1,0,0
1768891268,170,4,837500,0.1,0,0
1768891269,19,4,837500,0.2,0,0
1768891270,376,4,717500,0.0,0,0
1768891271,330,4,897500,0.2,0,0
1768891272,230,4,1150000,0.1,0,0
1768891273,239,4,717500,0.1,0,0
1768891274,213,4,837500,0.1,0,0
1768891275,279,4,717500,0.1,0,0
1768891276,200,4,717500,0.1,0,0
1768891277,167,4,650000,0.1,0,0
1768891278,167,4,650000,0.1,0,0
1768891279,198,4,717500,0.1,0,0
1768891280,173,4,772500,0.1,0,0
1768891281,183,4,650000,0.1,0,0
1768891283,273,4,650000,0.1,0,0
1768891284,412,4,1063625,0.1,0,0
1768891285,195,4,837500,0.1,0,0
1768891286,270,4,650000,0.1,0,0
1768891287,171,4,717500,0.1,0,0
1768891288,218,4,717500,0.1,0,0
1768891289,207,4,912500,0.1,0,0
1768891290,155,4,897500,0.1,0,0
1768891291,545,4,1090000,0.1,0,0
1768891292,556,4,1490000,0.1,0,0
1768891293,233,4,1000000,0.1,0,0
1768891294,168,4,837500,0.1,0,0
1768891295,290,4,876250,0.1,0,0
1768891296,264,4,717500,0.1,0,0
1768891297,279,4,902500,0.1,0,0
1768891298,167,4,717500,0.1,0,0
1768891299,173,4,717500,0.1,0,0
1768891300,198,4,717500,0.1,0,0
1768891301,388,4,970000,0.1,0,0
1768891302,264,4,650000,0.1,0,0
1768891303,321,4,902500,0.1,0,0
1768891304,221,4,1362500,0.1,0,0
1768891305,186,4,650000,0.1,0,0
1768891306,260,4,717500,0.1,0,0
1768891307,427,4,717500,0.1,0,0
1768891308,200,4,650000,0.1,0,0
1768891309,152,4,970000,0.1,0,0
1768891310,191,4,797500,0.1,0,0
1768891311,251,4,837500,0.1,0,0
1768891312,159,4,717500,0.1,0,0
1768891313,177,4,650000,0.1,0,0
1768891314,182,4,717500,0.1,0,0
1768891315,698,4,1221625,0.1,0,0
1768891316,176,4,717500,0.1,0,0
1768891317,191,4,1025000,0.1,0,0
1768891318,207,4,897500,0.1,0,0
1768891319,162,4,837500,0.1,0,0
1768891320,174,4,837500,0.1,0,0
1768891321,304,4,717500,0.1,0,0
1768891322,176,4,717500,0.1,0,0
1768891323,192,4,970000,0.1,0,0
1768891324,168,4,717500,0.1,0,0
1768891325,192,4,717500,0.1,0,0
1768891326,170,4,717500,0.1,0,0
1768891327,318,4,970000,0.1,0,0
1768891328,168,4,650000,0.0,0,0
1768891329,194,4,837500,0.2,0,0
1768891330,206,4,880000,0.1,0,0
1768891331,176,4,717500,0.1,0,0
1768891332,161,4,717500,0.0,0,0
1768891333,182,4,717500,0.2,0,0
1768891334,201,4,837500,0.0,0,0
1768891335,170,4,650000,0.1,0,0
1768891336,463,4,650000,0.1,0,0
1768891337,167,4,717500,0.2,0,0
1768891338,391,4,1825000,0.0,10,0
1768891339,923,4,2150000,0.2,0,0
1768891340,790,506,2150000,0.1,0,0
1768891341,630,3115,1656250,0.1,0,0
1768891342,458,3515,1470250,0.1,3,0
1768891343,799,3515,1587750,0.1,0,0
1768891344,1520,3515,2150000,0.1,4,0
1768891345,233,3515,1470250,0.1,74,0
1768891346,349,3515,681250,0.1,20,0
1768891347,1015,3515,1915000,0.1,28,0
1768891348,408,3515,1439750,0.0,15,0
1768891349,397,3515,1662500,0.1,25,0
1768891350,318,3515,837500,0.1,0,0
1768891351,351,3515,837500,0.1,12,0
1768891352,303,3515,717500,0.1,0,0
1768891353,416,3515,925000,0.1,0,0
1768891354,261,3515,717500,0.1,0,0
1768891355,249,3515,717500,0.2,0,0
1768891356,264,3515,717500,0.1,0,0
1768891357,346,3515,717500,0.1,0,0
1768891358,355,3515,650000,0.1,0,0
1768891359,275,3515,650000,0.2,0,0
1768891360,361,3515,650000,0.1,15,0
1768891361,251,3515,650000,0.0,0,0
1768891362,228,3515,717500,0.1,0,0
1768891363,298,3515,1025000,0.1,0,0
1768891364,234,3515,717500,0.1,0,0
1768891365,300,3515,717500,0.2,0,0
1768891366,382,3515,717500,0.0,0,0
1768891367,334,3515,940000,0.2,0,0
1768891368,381,3515,717500,0.0,0,0
1768891369,266,3515,717500,0.1,0,0
1768891370,242,3515,837500,0.2,0,0
1768891371,313,3515,837500,0.1,0,0
1768891372,366,3515,717500,0.1,0,0
1768891373,280,3515,717500,0.1,0,0
1768891375,358,3515,837500,0.1,0,0
1768891376,248,3515,650000,0.1,0,0
1768891377,327,3515,717500,0.1,0,0
1768891378,269,3515,650000,0.1,0,0
1768891379,246,3515,717500,0.1,0,0
1768891380,316,3515,717500,0.1,0,0
1768891381,288,3515,1072500,0.1,0,0
1768891382,267,3515,650000,0.1,0,0
1768891383,920,3515,1825000,0.1,0,0
1768891384,233,3515,1470250,0.1,0,0
1768891385,1559,3515,2150000,0.1,0,0
1768891386,1522,3515,2150000,0.1,13,0
1768891387,215,3515,602500,0.1,17,0
1768891388,391,3515,602500,0.1,4,0
1768891389,823,3515,1727500,0.0,35,0
1768891390,1299,3515,2150000,0.3,19,0
1768891391,748,3515,1857500,0.1,3,0
1768891392,1230,3515,1137500,0.1,4,0
1768891393,503,3515,1454375,0.1,0,0
1768891394,137,3515,837500,0.1,0,0
1768891395,138,3515,837500,0.0,0,0
1768891396,886,3515,1770250,0.1,0,0
1768891397,1436,3515,2150000,0.2,18,0
1768891398,1525,3515,2150000,0.1,95,0
1768891399,1885,3515,2150000,0.1,216,0
1768891400,1577,3515,1325000,0.1,113,0
1768891401,1121,3515,1662500,0.1,37,0
1768891402,1933,3515,2150000,0.1,78,0
1768891403,1809,3515,2150000,0.1,83,0
1768891404,917,3515,1570000,0.1,402,0
1768891405,1042,3515,1836625,0.1,128,0
1768891406,623,3515,575000,0.0,38,0
1768891407,1818,3515,2150000,0.2,21,0
1768891408,1729,3515,2150000,0.1,22,0
1768891409,1592,3515,2150000,0.1,10,0
1768891410,610,3515,1025000,0.0,2,0
1768891411,901,3515,1397500,0.1,7,0
1768891412,1264,3515,1877625,0.1,0,0
1768891413,713,3515,650000,0.1,12,0
1768891414,416,3515,650000,0.1,24,0
1768891415,1741,3515,2150000,0.1,0,0
1768891416,1155,3515,2150000,0.1,43,0
1768891417,620,3515,635000,0.1,8,0
1768891418,637,3515,1380250,0.1,0,0
1768891419,630,3515,1380250,0.1,3,0
1768891420,1092,3515,1025000,0.1,37,0
1768891421,433,3515,726250,0.1,1,0
1768891422,684,3515,1397500,0.1,0,0
1768891423,330,3515,1458750,0.1,0,0
1768891424,876,3515,1356625,0.1,0,0
1768891425,1015,3515,1789375,0.1,0,0
1768891426,494,3515,1662500,0.1,5,0
1768891427,708,3515,1294750,0.1,2,0
1768891428,645,3515,1397500,0.1,0,0
1768891429,758,3515,1576750,0.1,0,0
1768891430,1652,3515,2113625,0.1,0,0
1768891431,1399,3515,1853500,0.1,5,0
1768891432,994,3515,2150000,0.1,0,0
1768891433,856,3515,1512500,0.1,22,0
1768891434,1112,3515,2150000,0.1,23,0
1768891435,1284,3515,2150000,0.1,80,0
1768891436,1626,3515,2150000,0.1,9,0
1768891437,1617,3515,2150000,0.1,18,0
1768891438,1561,3515,2150000,0.1,6,0
1768891439,1531,3515,2150000,0.1,38,0
1768891440,1631,3515,2150000,0.1,57,0
1768891441,1571,3515,2150000,0.1,31,0
1768891442,1591,3515,2150000,0.1,9,0
1768891443,1613,3515,2150000,0.1,18,0
1768891444,1795,3515,2150000,0.1,11,0
1768891445,1486,3515,2150000,0.1,7,0
1768891446,1589,3515,2150000,0.0,32,0
1768891447,1611,3515,2150000,0.3,46,0
1768891448,1549,3515,2150000,0.1,8,0
1768891449,838,3515,1825000,0.1,72,0
1768891450,759,3515,1915000,0.1,13,0
1768891451,994,3515,2150000,0.1,9,0
1768891452,1547,3515,2150000,0.1,10,0
1768891453,518,3515,1662500,0.1,62,0
1768891454,653,3515,1692250,0.1,0,0
1768891455,409,3515,1462250,0.1,0,0
1768891456,550,3515,1625000,0.1,2,0
1768891457,630,3515,1825000,0.1,8,0
1768891458,346,3515,1025000,0.1,13,0
1768891459,256,3515,1107500,0.1,3,0
1768891460,406,3515,1025000,0.1,0,0
1768891461,315,3515,837500,0.1,0,0
1768891462,438,3515,837500,0.1,14,0
1768891463,325,3515,837500,0.1,585,0
1768891464,355,3515,837500,0.1,462,0
1768891465,991,3515,2150000,0.1,0,0
1768891466,394,3515,837500,0.1,0,0
1768891467,273,3515,717500,0.1,0,0
1768891468,965,3515,2150000,0.1,8,0
1768891469,967,3515,1165000,0.1,84,0
1768891470,391,3515,1025000,0.1,103,0
1768891471,1148,3515,2150000,0.1,1417,0
1768891472,979,3515,2150000,0.1,14,0
1768891473,416,3515,897500,0.1,495,0
1768891474,409,3515,1425500,0.1,51,0
1768891475,355,3515,911250,0.1,1,0
1768891476,1078,3515,2150000,0.1,1,0
1768891478,499,3515,1125750,0.1,0,0
1768891479,278,3515,1380250,0.1,9,0
1768891480,209,3515,837500,0.1,0,0
1768891481,173,3515,717500,0.1,0,0
1768891482,168,3515,880000,0.0,0,0
1768891483,239,3515,837500,0.2,0,0
1768891484,186,3515,817500,0.1,0,0
1768891485,442,3515,1470250,0.1,0,0
1768891486,487,3515,1380250,0.1,0,0
1768891487,681,3515,1825000,0.1,0,0
1768891488,615,3515,1732250,0.1,0,0
1768891489,271,3515,1662500,0.1,0,0
1768891490,452,3515,1380250,0.1,0,0
1768891491,342,3515,952250,0.1,0,0
1768891492,210,3515,650000,0.1,0,0
1768891493,327,3515,1470250,0.1,0,0
1768891494,443,3515,1380250,0.1,0,0
1768891495,630,3515,1176625,0.1,0,0
1768891496,466,3515,650000,0.1,0,0
1768891497,568,3515,1380250,0.1,0,0
1768891498,568,3515,1725750,0.1,0,0
1768891499,497,3515,837500,0.1,0,0
1768891500,607,3515,1271625,0.1,0,0
1768891501,988,3515,2150000,0.1,0,0
1768891502,683,3515,1685000,0.1,97,0
1768891503,1004,3515,1885000,0.1,21,0
1768891504,920,3515,1836500,0.1,3,0
1768891505,535,3515,1289750,0.1,2,0
1768891506,343,3515,1662500,0.0,12,0
1768891507,1629,3515,2150000,0.2,1,0
1768891508,487,3515,2150000,0.1,65,0
1768891509,1540,3515,2150000,0.1,61,0
1768891510,1674,3515,2150000,0.1,220,0
1768891511,1750,3515,2150000,0.1,252,0
1768891512,1511,3515,2150000,0.1,128,0
1768891513,1444,3515,2150000,0.1,83,0
1768891514,855,3515,2150000,0.1,144,0
1768891515,1423,3515,2150000,0.1,8,0
1768891516,1679,3515,2150000,0.1,1,0
1768891517,1695,3515,2150000,0.1,27,0
1768891518,1743,3515,2150000,0.1,1,0
1768891519,1541,3515,2150000,0.1,0,0
1768891520,1611,3515,2150000,0.1,5,0
1768891521,994,3515,1950000,0.1,16,0
1768891522,934,3515,2150000,0.1,3,0
1768891523,297,3515,1662500,0.1,270,0
1768891524,312,3515,1289750,0.1,4,0
1768891525,358,3515,1217750,0.2,10,0
1768891526,266,3515,683750,0.1,349,0
1768891527,642,3515,1810000,0.1,4,0
1768891528,442,3515,1217750,0.1,9,0
1768891529,530,3515,1203750,0.1,4,0
1768891530,312,3515,1397500,0.0,0,0
1768891531,530,3515,1825000,0.2,0,0
1768891532,662,3515,1494250,0.1,0,0
1768891533,451,3515,1380250,0.1,1,0
1768891534,171,3515,1380250,0.0,0,0
1768891535,140,3515,650000,0.0,0,0
1768891536,174,3515,650000,0.2,0,0
1768891537,408,3515,1107500,0.1,4,0
1768891538,1037,3515,1752250,0.1,174,0
1768891539,321,3515,717500,0.1,147,0
1768891540,1073,3515,2150000,0.1,8,0
1768891541,1344,3515,1362500,0.1,4,0
1768891542,233,3515,650000,0.1,100,0
1768891543,763,3515,1410250,0.1,87,0
1768891544,251,3515,717500,0.1,427,0
1768891545,590,3515,1293000,0.1,0,0
1768891546,696,3515,1308750,0.1,239,0
1768891547,1167,3515,2150000,0.1,5,0
1768891548,251,3515,1025000,0.1,0,0
1768891549,632,3515,2150000,0.1,0,0
1768891550,1487,3515,2150000,0.2,5,0
1768891551,1448,3515,2150000,0.1,63,0
1768891552,565,3515,1470250,0.1,8,0
1768891553,1421,3515,2100000,0.1,0,0
1768891554,674,3515,2000000,0.1,0,0
1768891555,856,3515,1530250,0.1,0,0
1768891556,1306,3515,2150000,0.1,9,0
1768891557,602,3515,1850000,0.1,5,0
1768891558,490,3515,1397500,0.1,0,0
1768891559,864,3515,1727500,0.1,3,0
1768891560,197,3515,717500,0.1,1,0
1768891561,204,3515,717500,0.1,0,0
1768891562,224,3515,717500,0.1,0,0
1768891563,354,3515,717500,0.2,3,0
1768891564,233,3515,650000,0.1,0,0
1768891565,234,3515,650000,0.1,0,0
1768891566,218,3515,650000,0.1,0,0
1768891567,932,3515,2150000,0.2,0,0
1768891568,372,3515,1470250,0.1,0,0
1768891569,310,3515,650000,0.1,0,0
1768891570,269,3515,837500,0.1,0,0
1768891571,280,3515,777500,0.1,0,0
1768891572,251,3515,650000,0.1,0,0
1768891573,885,3515,1753250,0.2,0,0
1768891574,330,3515,1470250,0.1,0,0
1768891575,623,3515,1825000,0.1,0,0
1768891576,1372,3515,2150000,0.1,0,0
1768891577,1453,3515,2150000,0.1,31,0
1768891579,1607,3515,2150000,0.1,50,0
1768891580,1267,3515,2150000,0.1,25,0
1768891581,1759,3515,2150000,0.1,17,0
1768891582,1743,3515,2150000,0.1,42,0
1768891583,1613,3442,2150000,0.1,40,0
1768891584,1719,3006,2150000,0.1,19,0
1768891585,1626,1754,2150000,0.1,29,0
1768891586,1160,1754,2150000,0.1,2,0
1768891587,713,1754,1439750,0.1,4,0
1768891588,817,1754,1885000,0.1,5,0
1768891589,1715,1754,2150000,0.1,50,0
1768891590,841,1754,1727500,0.1,42,0
1768891591,580,1754,1662500,0.1,88,0
1768891592,1248,1754,1137500,0.1,2,0
1768891593,586,1754,1486250,0.1,23,0
1768891594,782,1754,1701875,0.1,17,0
1768891595,1007,1754,2150000,0.1,165,0
1768891596,1517,1754,2150000,0.1,49,0
1768891597,1396,1754,2150000,0.1,4966,0
1768891598,1552,1754,2150000,0.1,139,0
1768891599,1581,1754,1727500,0.1,61,0
1768891600,1598,1754,2150000,0.1,339,0
1768891601,1261,1754,1727500,0.1,5739,0
1768891602,1070,1754,1727500,0.1,8544,0
1768891603,795,1754,1233250,0.1,2738,0
1768891604,1679,1754,2150000,0.1,5410,0
1768891605,1392,1754,1325000,0.1,11710,0
1768891606,1556,1754,2150000,0.1,7541,0
1768891607,755,1754,1785000,0.1,9100,0
1768891608,1203,1754,1805000,0.1,3692,0
1768891609,1406,1754,2150000,0.1,3903,0
1768891610,979,1754,1727500,0.1,3877,0
1768891611,1333,1754,1857500,0.1,6885,0
1768891612,932,1754,1727500,0.1,4831,0
1768891613,608,1754,1035000,0.1,68,0
1768891614,1051,1754,1785000,0.1,1382,0
